"date","obs_gdp","obs_hours","obs_wages","obs_gdpdeflator","obs_corepce","obs_nominalrate","obs_consumption","obs_investment","obs_BBBspread","obs_longinflation","obs_longrate","obs_tfp","obs_gdi","obs_AAAspread","obs_nominalrate1","obs_nominalrate2","obs_nominalrate3","obs_nominalrate4","obs_nominalrate5","obs_nominalrate6"
"1978-12-31",0.9691586729048685,-44.691920253239736,0.3123248561935632,2.011899096427072,1.778988099096912,2.395,0.23012914638487203,1.7251149714207437,0.25249999999999995,NaN,2.11996926225,-0.23953249422039566,0.5245717851305454,0.0625,NaN,NaN,NaN,NaN,NaN,NaN
"1979-03-31",-0.27312685542061343,-44.2469422385928,1.1371946254540022,1.817790277861242,1.3490441920593899,2.5175,0.12463982641610638,0.7282651082332947,0.2825000000000002,NaN,2.18656491925,-0.6476207295145133,0.4602625210824218,0.06499999999999995,NaN,NaN,NaN,NaN,NaN,NaN
"1979-06-30",-0.2670753249905178,-45.106835746271656,-0.18056617903031147,2.35611354593539,2.1627352878433204,2.545,-0.14736321657173868,-0.8223342857749671,0.3275000000000001,NaN,2.19220846775,-2.0186697044490858,-0.9222859394101501,0.07750000000000012,NaN,NaN,NaN,NaN,NaN,NaN
"1979-09-30",0.3990014257667762,-44.55871526620676,0.2746131571494448,2.0185385151208823,1.823712559090085,2.735,1.0002079988807422,1.7024794909170886,0.3400000000000003,NaN,2.18570753975,-0.9389595595215494,-0.20844265814543572,0.06499999999999995,NaN,NaN,NaN,NaN,NaN,NaN
"1979-12-31",-0.11437558702893647,-44.36316667822595,0.596856184269906,1.9429278675789252,2.0569598665333366,3.395,0.3088923548346001,-1.266053692926969,0.41000000000000014,1.6,2.49931557375,-0.9135972406809696,0.04344639634179526,0.08999999999999986,NaN,NaN,NaN,NaN,NaN,NaN
"1980-03-31",-0.15910802863724482,-45.097519499104344,0.665486507355395,2.1436367128911726,2.4051300235787387,3.7675,0.2526408206641184,-1.5438546933643382,0.42500000000000027,NaN,2.844577015,-0.5076887086712415,-0.40991482762228193,0.0900000000000003,NaN,NaN,NaN,NaN,NaN,NaN
"1980-06-30",-2.431629933764501,-47.251413166619294,0.3820404457759219,2.164736228815256,2.20785722652872,3.1675,-2.4125967009711813,-8.841896531376092,0.6949999999999998,1.8375,2.55652262,-3.4076887086712415,-2.264472870343448,0.1549999999999998,NaN,NaN,NaN,NaN,NaN,NaN
"1980-09-30",-0.5267433775551389,-47.97142302929576,0.1694723994844216,2.2704189282770404,2.194623802324358,2.455,0.7324021539335757,0.6946436330614036,0.5550000000000002,NaN,2.659377735,-0.29697442295695575,0.3577234085923475,0.1575000000000002,NaN,NaN,NaN,NaN,NaN,NaN
"1980-12-31",1.4186416199127416,-46.884876412315535,-0.023488410215860567,2.771732756364864,2.4012228746947084,3.9625,0.6147944490694224,2.6773030306372956,0.6099999999999999,1.9375,2.9635536875,1.8110404404784508,2.09833335285331,0.1499999999999999,NaN,NaN,NaN,NaN,NaN,NaN
"1981-03-31",1.6015364168971868,-46.507448235258764,0.03427367878568455,2.5513824729729073,2.1958431009546864,4.15,0.0535405892006402,0.5905129282877453,0.6275,NaN,3.091737705,1.153849858720781,0.3278486293454397,0.10499999999999998,NaN,NaN,NaN,NaN,NaN,NaN
